API,Well_Number,Symbol_Desc,Symbol,Reliab,Location_Source,Lat27,Long27,Lat83,Long83,Wellbore_Status,Last_Permit_Issued,Last_Permit_Operator_Number,Last_Permit_Operator,Last_Permit_Lease_Name,Total_Depth,Surface_Location,Abstract,Survey,Block,Section,Distance1,Direction1,Distance2,Direction2,Proration_Schedule,District,LeaseID,Operator_Number,Operator,Lease_Name,Field,Well_No,Well_Type,On_Schedule,plugDate,plugDepth,plugOperator,plugLeasename
43933087,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.74748104,-97.29674009,32.74761162,-97.29703344,OPEN,654572,147715,CHESAPEAKE OPERATING INC.,HICKMAN,6972,Land,1430,SANDERSON J,,,1133,N,1552,E,GAS,09,249100,842986,TEP BARNETT USA LLC,HICKMAN,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43933098,5H,Gas Well,5,40,Operator reported location - Distances and Plat,32.73837819,-97.29410539,32.73850915,-97.29439864,OPEN,654889,147715,CHESAPEAKE OPERATING INC.,HICKMAN,7013,Land,1430,SANDERSON J,,,1131,N,1537,E,GAS,09,248899,842986,TEP BARNETT USA LLC,HICKMAN,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43933098,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.74789196,-97.29623104,32.74802261,-97.29652432,OPEN,654889,147715,CHESAPEAKE OPERATING INC.,HICKMAN,7013,Land,1430,SANDERSON J,,,1131,N,1537,E,GAS,09,248899,842986,TEP BARNETT USA LLC,HICKMAN,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43933158,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76635367,-97.345586,32.76648352,-97.34588087,OPEN,655964,147715,CHESAPEAKE OPERATING INC.,ROKKAS,7013,Land,115,BAUGH J,,,67,S,2228,E,GAS,09,242673,842986,TEP BARNETT USA LLC,ROKKAS,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933158,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76665364,-97.3503432,32.76678339,-97.35063821,OPEN,655964,147715,CHESAPEAKE OPERATING INC.,ROKKAS,7013,Land,115,BAUGH J,,,67,S,2228,E,GAS,09,242673,842986,TEP BARNETT USA LLC,ROKKAS,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933177,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78336593,-97.3407002,32.78349534,-97.34099499,OPEN,656173,147715,CHESAPEAKE OPERATING INC.,STOCKYARDS,6880,Land,954,LITTLE E,,,699,W,915,S,GAS,09,244922,842986,TEP BARNETT USA LLC,STOCKYARDS UNIT,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933300,1H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.7541464,-97.32254659,32.75427666,-97.32284073,LOCATION,658950,147715,CHESAPEAKE OPERATING INC.,RON,0,Land,846,JOHNSON R J,,,1025,W,129,N,,,,,,,,,,,,,,
43933300,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75152897,-97.32171253,32.75165934,-97.3220066,LOCATION,658950,147715,CHESAPEAKE OPERATING INC.,RON,0,Land,846,JOHNSON R J,,,1025,W,129,N,,,,,,,,,,,,,,
43933302,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.78282089,-97.30391673,32.78295054,-97.30421042,OPEN,659077,147715,CHESAPEAKE OPERATING INC.,KIMBO,7042,Land,1039,MC COMMAS J C,,,1057,N,1868,W,GAS,09,244032,842986,TEP BARNETT USA LLC,KIMBO,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933336,1H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.75963693,-97.36410324,32.75976678,-97.36439859,LOCATION,660117,147715,CHESAPEAKE OPERATING INC.,GREENWOOD,0,Land,1525,THOMAS HRS J P,,,729,E,1603,S,,,,,,,,,,,,,,
43933353,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76909724,-97.34455528,32.76922696,-97.34485015,OPEN,660414,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,6926,Land,115,BAUGH J,,,188,W,986,S,GAS,09,249945,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933353,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76916017,-97.3601601,32.76928987,-97.36045541,OPEN,660414,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,6926,Land,115,BAUGH J,,,188,W,986,S,GAS,09,249945,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933505,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76463445,-97.32059147,32.76476451,-97.32088562,OPEN,664750,147715,CHESAPEAKE OPERATING INC.,PENSKE,7137,Land,945,LITTLE W H,,,221,W,1291,N,GAS,09,252478,842986,TEP BARNETT USA LLC,PENSKE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933505,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77644794,-97.32458453,32.77657759,-97.32487879,OPEN,664750,147715,CHESAPEAKE OPERATING INC.,PENSKE,7137,Land,945,LITTLE W H,,,221,W,1291,N,GAS,09,252478,842986,TEP BARNETT USA LLC,PENSKE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933513,1H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.76044196,-97.36274709,32.76057186,-97.36304246,LOCATION,665050,147715,CHESAPEAKE OPERATING INC.,GREENWOOD B,0,Land,1525,THOMAS HRS J P,,,718,E,1613,S,,,,,,,,,,,,,,
43933602,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7834044,-97.34068695,32.78353383,-97.34098179,OPEN,666433,147715,CHESAPEAKE OPERATING INC.,STOCKYARDS UNIT,6949,Land,954,LITTLE E,,,703,W,929,S,GAS,09,258229,842986,TEP BARNETT USA LLC,STOCKYARDS UNIT,NEWARK EAST (BARNETT SHALE),   2H ,TEMP ABANDONED,YES,,,,
43933637,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.76060111,-97.31159595,32.76073127,-97.31188974,LOCATION,667873,147715,CHESAPEAKE OPERATING INC.,BIG BEND,0,Land,307,CROWLEY B F,,,1128,W,1235,N,,,,,,,,,,,,,,
43933637,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76168607,-97.31322206,32.76181623,-97.31351599,LOCATION,667873,147715,CHESAPEAKE OPERATING INC.,BIG BEND,0,Land,307,CROWLEY B F,,,1128,W,1235,N,,,,,,,,,,,,,,
43933638,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.75093381,-97.30834023,32.75106424,-97.3086339,OPEN,667871,147715,CHESAPEAKE OPERATING INC.,BIG BEND,7055,Land,307,CROWLEY B F,,,1128,W,1220,N,GAS,09,253793,842986,TEP BARNETT USA LLC,BIG BEND,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933638,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76172731,-97.31322198,32.76185743,-97.31351589,OPEN,667871,147715,CHESAPEAKE OPERATING INC.,BIG BEND,7055,Land,307,CROWLEY B F,,,1128,W,1220,N,GAS,09,253793,842986,TEP BARNETT USA LLC,BIG BEND,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933791,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76757095,-97.35625323,32.76770063,-97.35654839,OPEN,671252,147715,CHESAPEAKE OPERATING INC.,DAKOTA,6979,Land,151,BUSSELL W,,,1822,S,1820,E,GAS,09,253795,842986,TEP BARNETT USA LLC,DAKOTA,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933791,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.75587359,-97.34916045,32.75600366,-97.34945534,OPEN,671252,147715,CHESAPEAKE OPERATING INC.,DAKOTA,6979,Land,151,BUSSELL W,,,1822,S,1820,E,GAS,09,253795,842986,TEP BARNETT USA LLC,DAKOTA,NEWARK EAST (BARNETT SHALE),   1H ,TEMP ABANDONED,YES,,,,
43933792,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76611068,-97.3591303,32.76624045,-97.35942557,OPEN,671253,147715,CHESAPEAKE OPERATING INC.,DAKOTA,6895,Land,151,BUSSELL W,,,1067,N,1810,E,GAS,09,254318,842986,TEP BARNETT USA LLC,DAKOTA B,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933792,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75591495,-97.34912156,32.75604496,-97.34941653,OPEN,671253,147715,CHESAPEAKE OPERATING INC.,DAKOTA,6895,Land,151,BUSSELL W,,,1067,N,1810,E,GAS,09,254318,842986,TEP BARNETT USA LLC,DAKOTA B,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933800,3H,Canceled / Abandoned Location,9,55,Coordinates - Operator reported,32.75589773,-97.34985468,32.75602775,-97.35014966,LOCATION,671255,147715,CHESAPEAKE OPERATING INC.,DAKOTA,0,Land,151,BUSSELL W,,,1053,N,1804,E,,,,,,,,,,,,,,
43933800,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.75594959,-97.34912247,32.75607966,-97.34941743,LOCATION,671255,147715,CHESAPEAKE OPERATING INC.,DAKOTA,0,Land,151,BUSSELL W,,,1053,N,1804,E,,,,,,,,,,,,,,
43933926,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78654781,-97.32143503,32.78667725,-97.32172924,OPEN,674125,147715,CHESAPEAKE OPERATING INC.,MT. OLIVET,7034,Land,1417,SMITH S K,,,1230,W,2399,S,GAS,09,252164,842986,TEP BARNETT USA LLC,MT. OLIVET,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43933932,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78678598,-97.32091652,32.78691545,-97.32121073,LOCATION,674195,147715,CHESAPEAKE OPERATING INC.,MT. OLIVET,0,Land,1417,SMITH S K,,,1262,E,2331,S,,,,,,,,,,,,,,
43934033,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78647705,-97.32148567,32.78660656,-97.32177994,OPEN,675892,147715,CHESAPEAKE OPERATING INC.,SALAZAR,7134,Land,1417,SMITH S K,,,1214,W,2373,S,GAS,09,254150,842986,TEP BARNETT USA LLC,SALAZAR,NEWARK EAST (BARNETT SHALE),   5H ,TEMP ABANDONED,YES,,,,
43934084,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.72936396,-97.35913004,32.72949487,-97.35942517,LOCATION,676628,147715,CHESAPEAKE OPERATING INC.,MERRIMAC,0,Land,688,HARRIS E S,,,427,W,2495,S,,,,,,,,,,,,,,
43934085,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.76312721,-97.34587766,32.7632571,-97.34617256,LOCATION,676518,147715,CHESAPEAKE OPERATING INC.,HENDERSON BAZAAR,0,Land,313,CRAWLEY R,,,704,N,789,E,,,,,,,,,,,,,,
43934085,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76454314,-97.34574642,32.76467297,-97.34604127,LOCATION,676518,147715,CHESAPEAKE OPERATING INC.,HENDERSON BAZAAR,0,Land,313,CRAWLEY R,,,704,N,789,E,,,,,,,,,,,,,,
43934234,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.75748206,-97.36185943,32.75761204,-97.36215472,OPEN,678688,147715,CHESAPEAKE OPERATING INC.,AUSSIE UNIT,7024,Land,955,LYNCH J M C,,,1417,W,1109,S,GAS,09,254833,842986,TEP BARNETT USA LLC,AUSSIE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934234,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.74658326,-97.35537486,32.74671358,-97.35566999,OPEN,678688,147715,CHESAPEAKE OPERATING INC.,AUSSIE UNIT,7024,Land,955,LYNCH J M C,,,1417,W,1109,S,GAS,09,254833,842986,TEP BARNETT USA LLC,AUSSIE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934309,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.74345523,-97.3223914,32.7435858,-97.3226855,OPEN,680246,945936,XTO ENERGY INC.,WESCO UNIT,7066,Land,1297,RICHARDS F,,,857,S,873,W,GAS,09,258966,945936,XTO ENERGY INC.,WESCO A UNIT,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934309,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.72733336,-97.32329896,32.72746456,-97.32359309,OPEN,680246,945936,XTO ENERGY INC.,WESCO UNIT,7066,Land,1297,RICHARDS F,,,857,S,873,W,GAS,09,258966,945936,XTO ENERGY INC.,WESCO A UNIT,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934315,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77373474,-97.34509933,32.77386435,-97.34539418,OPEN,680372,147715,CHESAPEAKE OPERATING INC.,SUPERBOWL,7125,Land,115,BAUGH J,,,104,W,1007,S,GAS,09,254756,842986,TEP BARNETT USA LLC,SUPERBOWL,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934315,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76921687,-97.36043331,32.76934657,-97.36072862,OPEN,680372,147715,CHESAPEAKE OPERATING INC.,SUPERBOWL,7125,Land,115,BAUGH J,,,104,W,1007,S,GAS,09,254756,842986,TEP BARNETT USA LLC,SUPERBOWL,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934324,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77461459,-97.31487259,32.77474439,-97.3151666,OPEN,680412,147715,CHESAPEAKE OPERATING INC.,TINDALL,7122,Land,307,CROWLEY B F,,,473,W,238,N,GAS,09,254675,842986,TEP BARNETT USA LLC,TINDALL,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934324,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7644053,-97.31534768,32.76453535,-97.31564167,OPEN,680412,147715,CHESAPEAKE OPERATING INC.,TINDALL,7122,Land,307,CROWLEY B F,,,473,W,238,N,GAS,09,254675,842986,TEP BARNETT USA LLC,TINDALL,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934356,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77676141,-97.30943912,32.77689117,-97.30973295,OPEN,681211,147715,CHESAPEAKE OPERATING INC.,SPARTO,7163,Land,945,LITTLE W H,,,271,W,1267,N,GAS,09,255142,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934356,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77651161,-97.32442205,32.77664129,-97.32471629,OPEN,681211,147715,CHESAPEAKE OPERATING INC.,SPARTO,7163,Land,945,LITTLE W H,,,271,W,1267,N,GAS,09,255142,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934357,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77991506,-97.30885082,32.78004479,-97.30914465,OPEN,681234,147715,CHESAPEAKE OPERATING INC.,SPARTO,7159,Land,945,LITTLE W H,,,256,W,1266,N,GAS,09,255075,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43934357,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.77651506,-97.32447087,32.77664479,-97.32476519,OPEN,681234,147715,CHESAPEAKE OPERATING INC.,SPARTO,7159,Land,945,LITTLE W H,,,256,W,1266,N,GAS,09,255075,842986,TEP BARNETT USA LLC,SPARTO,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43934420,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75801309,-97.29097552,32.75814346,-97.29126871,OPEN,682278,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,9947,Land,304,CROSS R,,,189,WEST,2592,NORTH,GAS,09,255949,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934445,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75801163,-97.290943,32.75814196,-97.29123621,OPEN,682275,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,6962,Land,304,CROSS R,,,220,WEST,2605,NORTH,GAS,09,256059,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,NEWARK EAST (BARNETT SHALE),   2H ,TEMP ABANDONED,YES,,,,
43934446,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.76145775,-97.28912646,32.76158798,-97.28941968,OPEN,682277,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,6969,Land,304,CROSS R,,,230,WEST,2610,NORTH,GAS,09,256061,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,NEWARK EAST (BARNETT SHALE),   3H ,TEMP ABANDONED,YES,,,,
43934446,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75799934,-97.29091052,32.75812966,-97.29120371,OPEN,682277,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,6969,Land,304,CROSS R,,,230,WEST,2610,NORTH,GAS,09,256061,268602,FINLEY RESOURCES INC.,EAST SIDE UNIT,NEWARK EAST (BARNETT SHALE),   3H ,TEMP ABANDONED,YES,,,,
43934533,2,Permitted Location,2,40,Operator reported location - Distances and Plat,32.75339619,-97.30230098,32.75352661,-97.30259453,LOCATION,684467,268602,FINLEY RESOURCES INC.,CRAIN,0,Land,1659,WALLER B E,,,2440,EAST,3555,NORTH,,,,,,,,,,,,,,
43934533,,Directional Surface Location,87,,Operator reported location - Distances and Plat,32.7553504,-97.29960838,32.75548078,-97.29990186,LOCATION,684467,268602,FINLEY RESOURCES INC.,CRAIN,0,Land,1659,WALLER B E,,,2440,EAST,3555,NORTH,,,,,,,,,,,,,,
43934580,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.75434864,-97.30374242,32.75447898,-97.30403597,OPEN,685600,147715,CHESAPEAKE OPERATING INC.,TRWD BEND,7117,Land,307,CROWLEY B F,,,1280,N,1130,W,GAS,09,257727,842986,TEP BARNETT USA LLC,TRWD BEND,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934580,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76156243,-97.31321579,32.76169253,-97.31350969,OPEN,685600,147715,CHESAPEAKE OPERATING INC.,TRWD BEND,7117,Land,307,CROWLEY B F,,,1280,N,1130,W,GAS,09,257727,842986,TEP BARNETT USA LLC,TRWD BEND,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934612,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.78882196,-97.33124304,32.78895135,-97.33153754,OPEN,686831,147715,CHESAPEAKE OPERATING INC.,GORBETT,7039,Land,954,LITTLE E,,,2269,N,1732,E,GAS,09,259954,842986,TEP BARNETT USA LLC,GORBETT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934634,1D,Permitted Location,2,40,Operator reported location - Distances and Plat,32.71852287,-97.32878675,32.71865434,-97.32908104,LOCATION,687519,945936,XTO ENERGY INC.,MORNINGSIDE UNIT,0,Land,463,ELLIS J N,,,1612,S,1041,E,,,,,,,,,,,,,,
43934639,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.7597366,-97.36765306,32.75986645,-97.3679486,OPEN,687733,147715,CHESAPEAKE OPERATING INC.,GREENWOOD C,6909,Land,1525,THOMAS HRS J P,,,1710,S,822,E,GAS,09,261650,842986,TEP BARNETT USA LLC,GREENWOOD C,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934657,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7272342,-97.32331886,32.72736536,-97.32361299,OPEN,688140,945936,XTO ENERGY INC.,WESCO UNIT,7173,Land,1297,RICHARDS F,,,821,S,867,W,GAS,09,259034,945936,XTO ENERGY INC.,WESCO B UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934658,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.7256344,-97.33535723,32.72576555,-97.33565165,OPEN,688146,945936,XTO ENERGY INC.,WESCO UNIT,7074,Land,1297,RICHARDS F,,,833,S,869,W,GAS,09,259033,945936,XTO ENERGY INC.,PAGE STREET D UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934658,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.72726725,-97.32331222,32.72739836,-97.32360629,OPEN,688146,945936,XTO ENERGY INC.,WESCO UNIT,7074,Land,1297,RICHARDS F,,,833,S,869,W,GAS,09,259033,945936,XTO ENERGY INC.,PAGE STREET D UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43934711,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.75133969,-97.31036798,32.75147011,-97.31066176,OPEN,688835,147715,CHESAPEAKE OPERATING INC.,BIG BEND,7143,Land,307,CROWLEY B F,,,1265,N,1138,W,GAS,09,264282,842986,TEP BARNETT USA LLC,BIG BEND,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43934711,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76160393,-97.31318969,32.76173403,-97.31348359,OPEN,688835,147715,CHESAPEAKE OPERATING INC.,BIG BEND,7143,Land,307,CROWLEY B F,,,1265,N,1138,W,GAS,09,264282,842986,TEP BARNETT USA LLC,BIG BEND,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43934745,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.78647166,-97.32130006,32.78660116,-97.32159434,OPEN,689531,147715,CHESAPEAKE OPERATING INC.,MERCADO,7040,Land,1417,SMITH S K,,,2372,S,1271,W,GAS,09,257362,842986,TEP BARNETT USA LLC,MERCADO,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43934776,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77058348,-97.34440481,32.77071323,-97.34469965,OPEN,690125,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,7050,Land,115,BAUGH J,,,121,W,1031,S,GAS,09,264287,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934776,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76928305,-97.36037791,32.76941267,-97.36067321,OPEN,690125,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,7050,Land,115,BAUGH J,,,121,W,1031,S,GAS,09,264287,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43934777,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77189655,-97.34421668,32.7720263,-97.34451154999999,OPEN,690126,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,7116,Land,115,BAUGH J,,,129,W,1044,S,GAS,09,264892,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43934777,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76931889,-97.36035183,32.76944857,-97.36064711,OPEN,690126,147715,CHESAPEAKE OPERATING INC.,OAKWOOD,7116,Land,115,BAUGH J,,,129,W,1044,S,GAS,09,264892,842986,TEP BARNETT USA LLC,OAKWOOD,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43934785,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.76694568,-97.35833438,32.76707544,-97.35862965,LOCATION,690265,147715,CHESAPEAKE OPERATING INC.,DAKOTA B,0,Land,151,BUSSELL W,,,1025,N,1764,E,,,,,,,,,,,,,,
43934785,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7560301,-97.34898472,32.75616015,-97.34927963,LOCATION,690265,147715,CHESAPEAKE OPERATING INC.,DAKOTA B,0,Land,151,BUSSELL W,,,1025,N,1764,E,,,,,,,,,,,,,,
43934786,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.7647459,-97.3531564,32.76487572,-97.35345149,LOCATION,690262,147715,CHESAPEAKE OPERATING INC.,DAKOTA,0,Land,151,BUSSELL W,,,1894,S,1759,E,,,,,,,,,,,,,,
43934786,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.75607658,-97.34896779,32.75620665,-97.34926273,LOCATION,690262,147715,CHESAPEAKE OPERATING INC.,DAKOTA,0,Land,151,BUSSELL W,,,1894,S,1759,E,,,,,,,,,,,,,,
43934812,1H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.73289986,-97.29778929,32.73303102,-97.29808263,LOCATION,690614,147715,CHESAPEAKE OPERATING INC.,MADDOX-BADGER,0,Land,418,DAVIS J,,,2154,S,355,E,,,,,,,,,,,,,,
43934843,3H,Gas Well,5,40,Operator reported location - Distances and Plat,32.77420739,-97.3180742,32.77433718,-97.31836829,OPEN,691276,147715,CHESAPEAKE OPERATING INC.,TINDALL,7122,Land,307,CROWLEY B F,,,481,W,251,N,GAS,09,257805,842986,TEP BARNETT USA LLC,TINDALL,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43934843,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.76436983,-97.31532173,32.76449985,-97.31561566,OPEN,691276,147715,CHESAPEAKE OPERATING INC.,TINDALL,7122,Land,307,CROWLEY B F,,,481,W,251,N,GAS,09,257805,842986,TEP BARNETT USA LLC,TINDALL,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
